Script Name,Operator Chain
script_186562,{ee.ImageCollection||ee.ImageCollection}->{ee.ImageCollection||ee.ImageCollection}->ee.ImageCollection->l8_toa->ee.FeatureCollection->BM_TH->ee.Image.byte->empty.paint->Map.centerObject->Map.addLayer->collection.filterDate.sort.filterBounds.select->print->collect.map->myImages0.map->myImages1.select->print->myImages.toList->print->myImagesList.map->print->imageIDs.evaluate->ee.FeatureCollection->ee.FeatureCollection->ee.Image.paint->NAMES.forEach->ui.Map.Linker->ui.Label->ui.Panel->panel.style.set->ui.Panel->ui.root.widgets.reset->ui.root.setLayout->ui.Map.Linker->ui.Panel->panel.add->ui.Label->ui.Label->panel.add->onMapClick->Map.centerObject
script_186573,{ee.FeatureCollection||ee.FeatureCollection}->Cibola.map->Imperial.map->cibolabuffer200.merge->ee.ImageCollection.filterDate.filterBounds->ee.ImageCollection.filterDate.filterBounds->print->l8toa.map.map.map->print->l7toa.map.map.map->filteredlandsat7.select->print->indices_Ls7.map.flatten->print->filteredlandsat8.select->print->indices_Ls8.map.flatten->print->ee.List.sequence.map.flatten->print->times.map->indices_Ls7Monthly.map.flatten->print
script_186590,{ee.ImageCollection||ee.ImageCollection}->{ee.ImageCollection||ee.ImageCollection}->ee.ImageCollection->l8_toa->ee.FeatureCollection->BM_TH->ee.Image.byte->empty.paint->Map.centerObject->Map.addLayer->collection.filterDate.sort.filterBounds.select->print->collect.map->myImages0.map->myImages1.select->print->ee.FeatureCollection->ee.FeatureCollection->ee.Image.paint->NAMES.forEach->ui.Map.Linker->ui.Label->ui.Panel->panel.style.set->ui.Panel->ui.root.widgets.reset->ui.root.setLayout->ui.Map.Linker->ui.Panel->panel.add->ui.Label->ui.Label->panel.add->onMapClick->Map.centerObject
script_186607,{ee.ImageCollection||ee.ImageCollection}->{ee.ImageCollection||ee.ImageCollection}->ee.ImageCollection->l8_toa->ee.FeatureCollection->BM_TH->ee.Image.byte->empty.paint->Map.centerObject->Map.addLayer->collection.filterDate.sort.filterBounds.select->print->collect.map->myImages0.map->myImages1.select->print->ee.FeatureCollection->ee.FeatureCollection->ee.Image.paint->NAMES.forEach->ui.Map.Linker->ui.Label->ui.Panel->panel.style.set->ui.Panel->ui.root.widgets.reset->ui.root.setLayout->ui.Map.Linker->ui.Panel->panel.add->ui.Label->ui.Label->panel.add->onMapClick->Map.centerObject
script_186785,{ee.FeatureCollection||ee.ImageCollection||ee.FeatureCollection}->ee.Filter.date->ee.Filter.date->ee.Filter.date->ee.Filter.or->S2.filter->season1.filterBounds.map.map.map->s1NDVI.reduce.select->meanS1NDVI.select.sampleRegions->training.randomColumn->withRandom.filter->withRandom.filter->ee.Classifier.cart.train->ee.Classifier.cart.train->meanS1NDVI.select.classify->Map.centerObject->classified.sampleRegions->print->test.errorMatrix->print
script_186793,{ee.Geometry.Point||ee.Geometry.Polygon}->ee.ImageCollection.filterBounds.filter.sort->ee.Image.normalizedDifference.rename->image.visualize->ee.Algorithms.Terrain.select->srtm.visualize->Map.addLayer->Map.addLayer->Export.image.toDrive->ee.Image->Map.setCenter->Map.addLayer->ee.Terrain.hillshade->Map.addLayer->elev.lte->Map.addLayer->ee.ImageCollection.mosaic->Map.addLayer->visualized.divide.rgbToHsv->hsv.select->shade.divide->hs.addBands.hsvToRgb.multiply.byte->Map.addLayer
script_187015,ee.ImageCollection->{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection}->MODIS09GQ.select.filterDate.aside->MODIS09GA.select.filterDate.aside->MYDIS09GQ.select.filterDate.aside->MYDIS09GA.select.filterDate.aside->ee.Filter.equals->ee.Join.saveFirst->ee.ImageCollection.map->ee.ImageCollection.map->print->print->terra.map->aqua.map->TerraNDVI.map.select->AquaNDVI.map.select->ee.ImageCollection->mod_myd_collection->print->ee.List.sequence->ee.ImageCollection.fromImages->print->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.MultiPoint->ee.Feature->ee.Feature->ui.Chart.image.series->print->ui.Chart.image.doySeries->print->ui.Chart.image.doySeriesByRegion->print->ee.Geometry.Rectangle->Map.centerObject->Map.addLayer->Map.addLayer
script_187016,ee.ImageCollection->{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection}->MODIS09GQ.select.filterDate.aside->MODIS09GA.select.filterDate.aside->MYDIS09GQ.select.filterDate.aside->MYDIS09GA.select.filterDate.aside->ee.Filter.equals->ee.Join.saveFirst->ee.ImageCollection.map->ee.ImageCollection.map->print->print->terra.map->aqua.map->TerraNDVI.map.select->AquaNDVI.map.select->ee.ImageCollection->mod_myd_collection.sort->print->ee.List.sequence->ee.ImageCollection.fromImages->print->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.Point->ee.Geometry.MultiPoint->ee.Feature->ee.Feature->ui.Chart.image.series->print->ui.Chart.image.series->print->ui.Chart.image.doySeriesByRegion->print->ee.Geometry.Rectangle->Map.centerObject->Map.addLayer->Map.addLayer
script_187260,ui.Panel->ui.root.insert->ui.Label->ui.Label->panel.add.add->{ee.Geometry.Polygon||ee.Geometry.Polygon||ee.Geometry.Polygon}->{}->ui.Select->ui.Label->panel.add.add->NDVIBIN->applyFilter->ui.Label->ui.Textbox->ui.Label->panel.add.add.add->ui.Slider->NDVIslider.setValue->NDVIslider.onChange->ui.Button->panel.add.add->GREENER->LESSGREEN->ui.Textbox->ui.Textbox->ui.Label->ui.Label->ui.Label->ui.Button->ui.Button->panel.add.add.add.add.add->ui.Button->panel.add->reset
script_187308,renameBands->{ee.FeatureCollection||ee.Geometry.Polygon}->myanmar.geometry.area.divide->myanmar.geometry.area.multiply->print->renameBands->renameBands->renameBands->renameBands->renameBands->renameBands->renameBands->renameBands->renameBands->renameBands->renameBands->{}->ee.FeatureCollection->getYearlyImage->getYearlyImage->print->cl.gte->cl.multiply->areaImage.reduceRegion->Map.addLayer->Map.addLayer->print
script_187362,ee.Image.rename->fd2015.gt->fd2015.geometry.bounds->{}->mask.multiply->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->calculateArea->ee.Image.updateMask->ee.Image->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->print->data.filter->data.filter->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->data.filter->Map.addLayer->displayChart->geometry.buffer->{mangrv.geometry.buffer||clf.geometry.buffer||opf.geometry.buffer||crp.geometry.buffer||urb.geometry.buffer||ric.geometry.buffer||barren.geometry.buffer||wtl.geometry.buffer||snw.geometry.buffer||shrub.geometry.buffer||grass.geometry.buffer}->displayChart->ui.Chart.image.series.setSeriesNames->print->ui.Chart.image.series.setSeriesNames.setOptions->print->ui.Chart.image.series.setSeriesNames.setOptions->print->ui.Chart.image.series.setSeriesNames.setOptions->print->print
script_187477,{Date.now}->print->{ee.Date||ee.Date}->print->{}->mod09gq.filterDate->print->mod09ga.filterDate->print->ee.ImageCollection.filterDate->ee.ImageCollection.filterDate->print->print->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_187500,{}->today->ee.Date->print->{ee.Date||ee.Date}->{}->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->ee.Image->print->imgCol.toList.map->print->ee.Dictionary.get->print->ee.String.cat.cat->print->ee.Image->print->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_187530,{}->today->ee.Date->print->{ee.Date||ee.Date}->toNatural->toDB->ee.FeatureCollection->st.filter->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->latestImage.propertyNames->sentinel1.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.select.filterDate.min->flvv.focal_median->lmvv.focal_median->w.focal_median->vh_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vh_smoothed.lt->lmvv.lt->w_s.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_187531,{}->today->ee.Date->print->{ee.Date||ee.Date}->toNatural->toDB->ee.FeatureCollection->st.filter->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->latestImage.propertyNames->print->sentinel1.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.select.filterDate.min->flvv.focal_median->lmvv.focal_median->w.focal_median->vh_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vh_smoothed.lt->lmvv.lt->w_s.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_187532,{}->today->ee.Date->print->{ee.Date||ee.Date}->toNatural->toDB->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->latestImage.propertyNames->print->sentinel1.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.select.filterDate.min->flvv.focal_median->lmvv.focal_median->w.focal_median->vh_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vh_smoothed.lt->lmvv.lt->w_s.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive
script_187533,{}->today->ee.Date->print->{ee.Date||ee.Date}->toNatural->toDB->ee.FeatureCollection->st.filter->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->latestImage.propertyNames->sentinel1.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.select.filterDate.min->flvv.focal_median->lmvv.focal_median->w.focal_median->vh_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vh_smoothed.lt->lmvv.lt->w_s.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_187534,{}->today->ee.Date->print->{ee.Date||ee.Date}->toNatural->toDB->ee.FeatureCollection->st.filter->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->latestImage.propertyNames->print->sentinel1.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.select.filterDate.min->flvv.focal_median->lmvv.focal_median->w.focal_median->vh_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vh_smoothed.lt->lmvv.lt->w_s.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_187535,{}->today->ee.Date->print->{ee.Date||ee.Date}->toNatural->toDB->ee.FeatureCollection->st.filter->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->sentinel1.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.select.filterDate.min->flvv.focal_median->lmvv.focal_median->w.focal_median->vh_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vh_smoothed.lt->lmvv.lt->w_s.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_187536,{}->today->ee.Date->print->{ee.Date||ee.Date}->ee.ImageCollection.filterBounds->print->ee.Image->print->ee.Image->print->sentinel1.toList.map->ee.Dictionary.get->print->ee.String.cat->print->ee.Image->Map.addLayer->Map.centerObject->Map.addLayer->Map.addLayer
script_187749,ee.List.sequence->ee.ImageCollection.fromImages->img_collection.select.reduce->Map.centerObject->print->Map.addLayer->{ee.Geometry.Polygon||ee.Geometry.Polygon||ee.Geometry.Polygon}->ee.FeatureCollection->Map.addLayer->ui.Chart.image.seriesByRegion.setOptions->print
script_187778,Map.centerObject->ee.FeatureCollection->Map.addLayer->Map.setOptions->maskS2clouds->ee.ImageCollection.filterDate.filter.map->s2.median.clip->Map.addLayer->{urban||various}->urban.merge->s2clip.select.sampleRegions->ee.Classifier.smileRandomForest.train->s2clip.classify->classified1->Map.addLayer->training.randomColumn->training.filter->training.filter->ee.Classifier.smileRandomForest.train->holdout.classify.errorMatrix.accuracy->print->holdout.classify.errorMatrix->print->Export.image.toDrive->Export.image.toDrive
script_187779,Map.centerObject->ee.FeatureCollection->Map.addLayer->Map.setOptions->maskS2clouds->ee.ImageCollection.filterDate.filter.map->s2.median.clip->Map.addLayer->{urban||various||disrupted}->urban.merge.merge->s2clip.select.sampleRegions->ee.Classifier.smileRandomForest.train->s2clip.classify->classified1->Map.addLayer->training.randomColumn->training.filter->training.filter->ee.Classifier.smileRandomForest.train->holdout.classify.errorMatrix.accuracy->print->holdout.classify.errorMatrix->print->s2clip.select->s2clip.select->swir.subtract.divide.rename->Map.addLayer->Export.image.toDrive->Export.image.toDrive->Export.image.toDrive
script_187909,{ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image||ee.Image}
script_18790,ee.Geometry.Polygon->{ee.FeatureCollection||ee.FeatureCollection}->ee.ImageCollection->ee.Image->maskCloudAndShadowsSR->s2.filter.filter.filter.map.select->filtered.median.clip->addIndices->Map.addLayer->alos.select.divide.rename->ee.Terrain.slope.divide.rename->composite.addBands.addBands->gcp.randomColumn->print->gcp.filter->gcp.filter->composite.sampleRegions->print->ee.Classifier.smileRandomForest.train->composite.classify->classified.eq->classified.mask->ee.FeatureCollection.randomPoints->Map.centerObject->classified.sampleRegions->test.errorMatrix->print->print
script_18801,ui.Panel->ui.root.insert->ui.Label->ui.Label->panel.add.add->{ee.Geometry.Polygon||ee.Geometry.Polygon||ee.Geometry.Polygon}->{}->ui.Select->ui.Label->panel.add.add->NDVIBIN->applyFilter->ui.Label->ui.Textbox->ui.Label->panel.add.add.add->ui.Slider->NDVIslider.setValue->NDVIslider.onChange->ui.Button->panel.add.add->GREENER->LESSGREEN->ui.Textbox->ui.Textbox->ui.Label->ui.Label->ui.Label->ui.Button->ui.Button->panel.add.add.add.add.add->ui.Button->panel.add->reset
script_188096,{require||require}->require->getLimitCountry->getNameAndIsoCountry->getArea->generateHybridMapLegendPanel->preparateImage->getImage->calculateArea->generateGridsInVector->generateNumerateGrids->getRoundLevelOfAgreementBetweenMaps
script_188097,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->theCaribbean.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge->canada1.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge->southAlaska.merge->usa1.merge.merge.merge.merge.merge.merge->centralAustralia.merge.merge.merge.merge->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ee.Image->ee.ImageCollection->ee.Image
script_188104,ecoRegions.filter->Map.addLayer->GEZ_iNTERSECT_Africa.filterBounds->GEZ_iNTERSECT_Asia.filterBounds->GEZ_iNTERSECT_EURussia.filterBounds->mediterranean_forest_Asia.merge->mediterranean_forest.merge->Map.addLayer->{ee.FeatureCollection||ee.FeatureCollection}->Map.addLayer->Map.addLayer->{}->ee.ImageCollection.mosaic.eq->ee.Image.select->imgLandCoverESA.gte.and.add->ee.ImageCollection.filterDate.mosaic.eq->ee.ImageCollection.mosaic.eq->ee.Image->ee.Image.eq->ee.ImageCollection.first->imgESAy2020.eq.or->ee.Image->imcHansen.select->lossyear.gte.and.unmask->imcHansen.select.gte->hforest2000_10.where.where->ee.Image->ee.Image->ee.FeatureCollection->fra_countries.filter->fra_countries.filter->fra_countries->Map.addLayer->ee.ImageCollection->ee.ImageCollection->imcForestSources10m.mean->imcForestSources10m.median->Map.addLayer->Map.addLayer->imgAddition_10m.gte.clip->Map.addLayer->FRA_RSS_Rresult.filterBounds->FRA_RSS_Rresult.filter->Map.addLayer
script_188222,{ee.FeatureCollection||ee.ImageCollection}->Admin1.filter.geometry->Map.addLayer->ee.ImageCollection.filter.select.first->print->Map.addLayer->Greenup2018.reduceRegion->ee.Number.round->GasaGreenUp.int->print->ee.Date->GasaDate.advance->print
script_188223,{ee.FeatureCollection||ee.ImageCollection||ee.Image}->Admin1.filter.geometry->ee.FeatureCollection->ee.Image.select.clipToCollection->SRTM.gt.add->zones.addBands.reduceToVectors->Map.addLayer->Map.centerObject->Map.addLayer->ee.Image.updateMask.paint->Map.addLayer->vectors.filter.geometry->Map.addLayer->ee.ImageCollection.filter.sum.select->sum_chirps.reduceRegions->print->Map.setCenter->Map.addLayer
script_188224,{ee.FeatureCollection||ee.Image||ee.ImageCollection}->Admin1.filter.geometry->ee.FeatureCollection->ee.Image.select.clipToCollection->SRTM.gt.add->zones.addBands.reduceToVectors->Map.addLayer->Map.centerObject->Map.addLayer->ee.Image.updateMask.paint->Map.addLayer->vectors.filter.geometry->Map.addLayer->ee.ImageCollection.filter.mean.select->Map.addLayer->Landtemp1982.reduceRegions->print->Gasa_FC_1982.select
script_188296,ee.Image->raw.divide.exp.subtract->{ee.Geometry.MultiPoint||ee.FeatureCollection||ee.FeatureCollection}->dataset.filter->print->Map.centerObject->converted.clip->Map.addLayer->Export.image.toDrive
script_188297,ee.Image->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->raw.divide.exp.subtract->{ee.Geometry.MultiPoint||ee.FeatureCollection||ee.FeatureCollection}->dataset.filter->print->Map.centerObject->converted.clip->Map.addLayer->Export.image.toDrive
script_188399,{ee.Geometry.Polygon||ee.Geometry.Polygon}->ee.Date->ee.Date->ee.ImageCollection.filterBounds.filterDate.filter->ee.Image.clip.select->Map.centerObject->Map.addLayer->Map.addLayer->image.normalizedDifference->Map.addLayer->addNDVI->img.map->Map.addLayer
script_188473,{ee.ImageCollection||ee.Geometry.Point}->s2.filterBounds.filterDate.sort->smoother->reduceFits->filteredIC.map->print->ee.List->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ui.Chart.image.series.setOptions->print->Map.addLayer->Map.addLayer->Map.addLayer
script_188687,{Boundary.geometry||imageCollection.filterDate.filterBounds||ee.Algorithms.Landsat.simpleComposite.clip}->Map.addLayer->Map.centerObject->Simple_Composite.normalizedDifference->Map.addLayer->print->ndwi.gte.rename->ndwi.lte.rename->Map.addLayer->Export.image.toCloudStorage->Export.image.toCloudStorage->NDWI2.reduceRegion->NDWI3.reduceRegion->print->print->print->print
script_188846,lsib.filter->Map.addLayer->ee.Date->imageCollection.filterBounds.filterDate.filter.sort->lc8.filterBounds.filterDate.select.map.map.sort->s1.mean.select.focal_median->s1.map.union.geometry->geom.bounds->ee.List->ee.Number->{ee.Number||ee.Number||ee.Number||ee.Number}->ee.String->ee.FeatureCollection->grid.map.randomColumn->bmax.filter->ee.Number->ee.Number->maxN.divide->bmaxes.filter->print->img.updateMask.reduceRegion->otsu_function->print->img.lt.mask.rename.set->print->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->target_date.format.getInfo->Export.image.toAsset->otsu_function->qaMask->addIndices->getGeoms
script_189046,{ee.ImageCollection||ee.Geometry.Point}->s2.filterBounds.filterDate.sort->smoother->reduceFits->filteredIC.map->print->ee.List->ee.ImageCollection->ee.ImageCollection->ee.ImageCollection->ui.Chart.image.series.setOptions->print->Map.addLayer->Map.addLayer
script_189568,{ee.List||ILcounty}->ILcounty.draw->ui.Map.Layer->ui.Map->mapPanel.layers->layers.insert->mapPanel.centerObject->mapPanel.style.set->mapPanel.onClick->ui.root.clear->ui.root.add
script_189579,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->ee.ImageCollection->Bond->s2sr.filterDate.filterBounds.filterMetadata->s2srfil.map->s2srfil.map->print->ui.Chart.image.seriesByRegion->ndviTimeSeries.setChartType->ndviTimeSeries.setOptions->print->ndvi.toList->print
script_189580,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->ee.ImageCollection->table->s2sr.filterDate.filterBounds->s2srfil.map->rmcloud->s2srfil.map->print->ui.Chart.image.seriesByRegion->ndviTimeSeries.setChartType->ndviTimeSeries.setOptions->print
script_189590,{ee.FeatureCollection||ee.FeatureCollection}->ee.Image->ee.Geometry.Point->s2sr.filterDate.filterBounds.limit->print
script_189623,{training2||validation2||Triffa2}->Map.centerObject->ee.ImageCollection.filter.filter.filter.filter.filterDate.filterBounds->sentinel1.select.toBands.clip->print->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->MultiVVVH.select->vv1.subtract.divide.multiply->vv2.subtract.divide.multiply->vv3.subtract.divide.multiply->vv4.subtract.divide.multiply->vv5.subtract.divide.multiply->vv6.subtract.divide.multiply->vv7.subtract.divide.multiply->vv8.subtract.divide.multiply->vv9.subtract.divide.multiply->vv10.subtract.divide.multiply->vv11.subtract.divide.multiply->vv12.subtract.divide.multiply->vv13.subtract.divide.multiply->vv14.subtract.divide.multiply->vv15.subtract.divide.multiply->vv16.subtract.divide.multiply->vv17.subtract.divide.multiply->vv18.subtract.divide.multiply->vv19.subtract.divide.multiply->vv20.subtract.divide.multiply->vv21.subtract.divide.multiply->vv22.subtract.divide.multiply->vv23.subtract.divide.multiply->vv24.subtract.divide.multiply->ratio1.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands.addBands->print->agrumes_calib.merge.merge.merge.merge.merge.merge.merge.merge->agrumes_valid.merge.merge.merge.merge.merge.merge.merge.merge->ratio.sampleRegions->ratio.sampleRegions->print->ee.Classifier.smileRandomForest->classifier.train->ratio.classify->Map.addLayer
script_189654,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.ImageCollection.filterDate->ee.Algorithms.Landsat.simpleComposite->urban.merge.merge->composite.select.sampleRegions->ee.Classifier.cart.train->print->composite.classify->Map.centerObject->Map.addLayer->training.randomColumn->withRandom.filter->withRandom.filter->ee.Classifier.gmoMaxEnt.train->testingPartition.classify->test.errorMatrix->print
script_189749,{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection||table}->Map.addLayer->ee.Filter.date->ee.Filter.calendarRange->ee.Filter.and->maskL8sr->mergeCollection.map->ee.List.sequence->ee.List.sequence->ee.ImageCollection.fromImages->print->require->batch.Download.ImageCollection.toDrive->Map.addLayer->ui.Chart.image.series->print
script_189752,{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection||table}->Map.addLayer->ee.Filter.date->ee.Filter.calendarRange->ee.Filter.and->maskL8sr->mergeCollection.map->ee.List.sequence->ee.List.sequence->ee.ImageCollection.fromImages->print->byMonthYear.map.filter->ee.ImageCollection.fromImages->require->batch.Download.ImageCollection.toDrive->Map.addLayer->ui.Chart.image.series->print->ee.Image
script_189802,{ee.FeatureCollection||ee.FeatureCollection||ee.ImageCollection}->maskS2clouds->collection2A.filterBounds.map.map.map.map.map.map.map.map->print->print->allData.filterDate->allData.filterDate->allData.filterDate->year2021.merge->print->ui.Chart.image.series.setChartType.setOptions->ui.Chart.image.doySeries.setChartType.setOptions->year2021.first->trainSet.filter->Map.addLayer->Map.addLayer->Map.addLayer
script_190159,require->require->require->require->{year_end.toString.concat}->print->print->imgcol_mod13a1->imgcol_full.filterDate.select->imgcol.size->imgcol.select.count->imgcol.select.mosaic.mask->{ee.List||dates.map}->{imgcol.size||iters}->pkg_vis.grad_legend->qc_SummaryQA->get_ylu->image_replace->wBisquare_array->imgcol.select.toArray->mat_zs.arrayCat->mat_ws.arrayCat->mat_zs.arraySlice.arrayProject.arrayFlatten->mat_zs.sampleRegions->pkg_main.array2imgcol->ui.Panel->panel.style.set->pkg_whit.vis_whit->Map.layers.length->app.show->Point_OnChange->Site_OnChange->Map.onClick->Init_SiteSelect
